"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Molecular_Function_2026::RNA Cap Binding (GO:0000339)",0.0320011354918753,7,18,0.213879991200858,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Arsenic-Containing Substance (GO:0071243)",0.0321561077906851,8,14,0.0202855209982351,"GO_Biological_Process_2026",1,0.576078960421316,"n.s."
"GO_Biological_Process_2026::Glucose Metabolic Process (GO:0006006)",0.0321996345923139,28,54,0.000165307198056206,"GO_Biological_Process_2026",1,0.0658289286230533,"n.s."
"GO_Biological_Process_2026::Regulation of TORC1 Signaling (GO:1903432)",0.032686102223505,37,104,0.0524349066162727,"GO_Biological_Process_2026",1,0.752430248701452,"n.s."
"GO_Biological_Process_2026::Hexose Metabolic Process (GO:0019318)",0.0329915065917108,22,42,0.000679175826463809,"GO_Biological_Process_2026",1,0.168067718057024,"n.s."
"GO_Biological_Process_2026::Protein Phosphorylation (GO:0006468)",0.0332044872648622,98,282,0.00647114995154751,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901223)",0.0333222531594154,14,25,0.00285904903364865,"GO_Biological_Process_2026",1,0.29275676225585,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Innate Immune Response (GO:0045824)",0.0334096783845463,21,49,0.0172353799191391,"GO_Biological_Process_2026",1,0.576078960421316,"n.s."
"GO_Biological_Process_2026::Neg Reg Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051898)",0.0337757867047698,20,41,0.0035550015030094,"GO_Biological_Process_2026",1,0.347171619198915,"n.s."
"GO_Biological_Process_2026::Regulation of Anoikis (GO:2000209)",0.0340843891430277,10,18,0.0123236502020458,"GO_Biological_Process_2026",1,0.508264989930208,"n.s."
"GO_Biological_Process_2026::Regulation of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000622)",0.0343541956029222,8,17,0.0722732319888959,"GO_Biological_Process_2026",1,0.783930275054826,"n.s."
"GO_Molecular_Function_2026::DNA-binding Transcription Factor Binding (GO:0140297)",0.0349512280876464,88,246,0.00395979430733981,"GO_Molecular_Function_2026",1,0.288856574209104,"n.s."
"GO_Molecular_Function_2026::Double-stranded Methylated DNA Binding (GO:0010385)",0.0353410230374819,4,5,0.0234877348341638,"GO_Molecular_Function_2026",1,0.57110830326404,"n.s."
"GO_Biological_Process_2026::Maturation of 5.8S rRNA Fm Tricistronic rRNA Trans (GO:0000466)",0.0353870525846567,12,28,0.0637506643008586,"GO_Biological_Process_2026",1,0.774691583815205,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Protein Catabolic Process (GO:0045732)",0.0355898634066815,38,108,0.0583269737956061,"GO_Biological_Process_2026",1,0.765971298403881,"n.s."
"GO_Biological_Process_2026::Antibody-dependent Cellular Cytotoxicity (GO:0001788)",0.0356045968135048,3,6,0.217658181912564,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Type IIa Hypersensitivity (GO:0001794)",0.0356045968135048,3,6,0.217658181912564,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Molecular_Function_2026::IgG Receptor Activity (GO:0019770)",0.0356045968135048,3,6,0.217658181912564,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Heparan Sulfate Proteoglycan Catabolic Process (GO:0030200)",0.035650906644459,7,9,0.00269749692498036,"GO_Biological_Process_2026",1,0.291280622499243,"n.s."
"GO_Biological_Process_2026::Osteoblast Development (GO:0002076)",0.0360210625544449,4,4,0.0060454456046828,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Biological_Process_2026::Fructose 6-Phosphate Metabolic Process (GO:0006002)",0.036157038003624,7,10,0.00682295783266259,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Molecular_Function_2026::Neuropilin Binding (GO:0038191)",0.0362022653382387,12,18,0.000691767429945299,"GO_Molecular_Function_2026",1,0.136969951129169,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)",0.036438087979006,26,63,0.01503659344592,"GO_Biological_Process_2026",1,0.56118290290545,"n.s."
"GO_Biological_Process_2026::Response to Amino Acid Starvation (GO:1990928)",0.0365621839822406,17,45,0.0966663154194197,"GO_Biological_Process_2026",1,0.870696430295054,"n.s."
"GO_Molecular_Function_2026::Protein Kinase Regulator Activity (GO:0019887)",0.0366151537687667,30,80,0.0388938963169206,"GO_Molecular_Function_2026",1,0.694722459920457,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Response to Endoplasmic Reticulum Stress (GO:1905898)",0.0368214391759934,13,28,0.0277859802895836,"GO_Biological_Process_2026",1,0.615749764700884,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Vascular Permeability (GO:0043116)",0.0368312431012585,5,11,0.166256187381406,"GO_Biological_Process_2026",1,0.921781467164041,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cytokine Production Involved in Immune Response (GO:0002720)",0.0368644300451435,15,30,0.00833867021134087,"GO_Biological_Process_2026",1,0.40928398665416,"n.s."
"GO_Molecular_Function_2026::Ether Hydrolase Activity (GO:0016803)",0.0375941473138655,7,9,0.00269749692498036,"GO_Molecular_Function_2026",1,0.233096585919825,"n.s."
"GO_Molecular_Function_2026::Flavin Adenine Dinucleotide Binding (GO:0050660)",0.0378253559191713,22,49,0.00796947855586902,"GO_Molecular_Function_2026",1,0.380886113049464,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Inclusion Body Assembly (GO:0090084)",0.0378510034444205,6,9,0.0175024485203408,"GO_Biological_Process_2026",1,0.576078960421316,"n.s."
"GO_Biological_Process_2026::Renal Absorption (GO:0070293)",0.0380049112077981,10,17,0.00727805132966514,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Molecular_Function_2026::RNA Polymerase Inhibitor Activity (GO:0140870)",0.0380070288902558,6,8,0.00763248079010052,"GO_Molecular_Function_2026",1,0.380886113049464,"n.s."
"GO_Biological_Process_2026::Regulation of Early Endosome to Late Endosome Transport (GO:2000641)",0.0382490490993477,9,19,0.0554195192762609,"GO_Biological_Process_2026",1,0.752430248701452,"n.s."
"GO_Biological_Process_2026::Regulation of Myotube Differentiation (GO:0010830)",0.0385382104199509,11,19,0.00577127699766744,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Biological_Process_2026::Positive Regulation of mRNA Metabolic Process (GO:1903313)",0.0387963019758872,7,12,0.0260712568570015,"GO_Biological_Process_2026",1,0.598575233737501,"n.s."
"GO_Biological_Process_2026::Porphyrin-containing Compound Metabolic Process (GO:0006778)",0.0388171116675829,6,8,0.00763248079010052,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Molecular_Function_2026::Double-stranded RNA Binding (GO:0003725)",0.0388918730264278,23,67,0.149105025495359,"GO_Molecular_Function_2026",1,0.99120802601247,"n.s."
"GO_Biological_Process_2026::Lysosome Organization (GO:0007040)",0.0391840072879563,23,51,0.0063181907181135,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Biological_Process_2026::Apoptotic Mitochondrial Changes (GO:0008637)",0.039367552950086,14,31,0.0296071138263479,"GO_Biological_Process_2026",1,0.632505931707483,"n.s."
"GO_Biological_Process_2026::Gland Morphogenesis (GO:0022612)",0.0394508090150458,5,7,0.020912361402889,"GO_Biological_Process_2026",1,0.576078960421316,"n.s."
"GO_Molecular_Function_2026::Sphingophospholipase Activity (GO:0120570)",0.0395553819965597,4,4,0.0060454456046828,"GO_Molecular_Function_2026",1,0.364303809047407,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Early Endosome to Late Endosome Transport (GO:2000643)",0.0398362171593868,5,9,0.0749743048040312,"GO_Biological_Process_2026",1,0.783930275054826,"n.s."
"GO_Biological_Process_2026::Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)",0.0399276008461645,21,51,0.027901100326909,"GO_Biological_Process_2026",1,0.615891686342045,"n.s."
"GO_Biological_Process_2026::Release of Cytochrome C From Mitochondria (GO:0001836)",0.0399322588867736,9,15,0.00915558611350907,"GO_Biological_Process_2026",1,0.429254595386634,"n.s."
"GO_Biological_Process_2026::CXCL12-activated CXCR4 Signaling Pathway (GO:0038160)",0.0401780711417372,2,2,0.0777837033908086,"GO_Biological_Process_2026",1,0.795396105238831,"n.s."
"GO_Biological_Process_2026::Defense Response to Bacterium (GO:0042742)",0.0403132637906982,47,130,0.0240729622836555,"GO_Biological_Process_2026",1,0.583635454727857,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Angiogenesis (GO:0016525)",0.0403568223335169,29,72,0.015431554053268,"GO_Biological_Process_2026",1,0.564747468892543,"n.s."
"GO_Biological_Process_2026::Inosine Metabolic Process (GO:0046102)",0.0403925239687773,3,4,0.0686121860728738,"GO_Biological_Process_2026",1,0.774691583815205,"n.s."
"GO_Molecular_Function_2026::NF-kappaB Binding (GO:0051059)",0.0405751088206896,12,29,0.0820647473835515,"GO_Molecular_Function_2026",1,0.858870355407314,"n.s."
"GO_Biological_Process_2026::Cellular Response to Unfolded Protein (GO:0034620)",0.0411145982049977,21,59,0.120980679104275,"GO_Biological_Process_2026",1,0.889537304337194,"n.s."
"GO_Molecular_Function_2026::Inositol Trisphosphate Phosphatase Activity (GO:0046030)",0.041403043468866,6,9,0.0175024485203408,"GO_Molecular_Function_2026",1,0.57110830326404,"n.s."
"GO_Cellular_Component_2026::Swr1 Complex (GO:0000812)",0.0418105642287692,8,14,0.0202855209982351,"GO_Cellular_Component_2026",0.706439692581224,0.242393279897123,"n.s."
"GO_Molecular_Function_2026::C-C Chemokine Binding (GO:0019957)",0.041994100730793,9,22,0.131583334450687,"GO_Molecular_Function_2026",1,0.963827673583069,"n.s."
"GO_Cellular_Component_2026::Pseudopodium (GO:0031143)",0.0422302340569796,5,7,0.020912361402889,"GO_Cellular_Component_2026",0.706439692581224,0.242393279897123,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103)",0.0422605163187963,8,12,0.00582895331375039,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Biological_Process_2026::Host-mediated Perturbation of Viral Transcription (GO:0043921)",0.0422656361426797,12,27,0.0483372282960264,"GO_Biological_Process_2026",1,0.752430248701452,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Gene Expression, Epigenetic (GO:0141137)",0.0426601175333928,19,44,0.0209689987262423,"GO_Biological_Process_2026",1,0.576078960421316,"n.s."
"GO_Cellular_Component_2026::Lytic Vacuole (GO:0000323)",0.0428565448864067,82,235,0.0106884594995015,"GO_Cellular_Component_2026",0.706439692581224,0.151419842909604,"n.s."
"GO_Molecular_Function_2026::Bitter Taste Receptor Activity (GO:0033038)",0.0430977313628345,2,9,0.763922793482667,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Recycling Endosome Membrane (GO:0055038)",0.0434077682172764,31,69,0.00179534400686981,"GO_Cellular_Component_2026",0.706439692581224,0.0454303848859235,"GC-driven"
"GO_Cellular_Component_2026::Azurophil Granule Membrane (GO:0035577)",0.0434385481131341,22,54,0.0281584797428099,"GO_Cellular_Component_2026",0.706439692581224,0.312191840626805,"n.s."
"GO_Biological_Process_2026::Protein Catabolic Process (GO:0030163)",0.0434950515523725,52,157,0.0853411573851892,"GO_Biological_Process_2026",1,0.836567767149218,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Natural Killer Cell Mediated Immunity (GO:0002716)",0.0436868576546532,10,17,0.00727805132966514,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Cellular_Component_2026::U2-type Catalytic Step 1 Spliceosome (GO:0071006)",0.0443256277698023,6,12,0.0871923636749227,"GO_Cellular_Component_2026",0.706439692581224,0.585106650976455,"n.s."
"GO_Molecular_Function_2026::Carbohydrate Kinase Activity (GO:0019200)",0.0443651809353895,7,12,0.0260712568570015,"GO_Molecular_Function_2026",1,0.58281874199684,"n.s."
"GO_Biological_Process_2026::Regulation of Programmed Cell Death (GO:0043067)",0.0445779833583181,58,169,0.0387628964516801,"GO_Biological_Process_2026",1,0.709173802317223,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Protein Localization to Nucleus (GO:1900182)",0.0446578494063342,26,66,0.0283063163225591,"GO_Biological_Process_2026",1,0.619626899257334,"n.s."
"GO_Biological_Process_2026::Translational Elongation (GO:0006414)",0.0447854385457043,9,16,0.0158008399356886,"GO_Biological_Process_2026",1,0.568734475018514,"n.s."
"GO_Biological_Process_2026::Regulation of Metaphase/Anaphase Transition of Cell Cycle (GO:1902099)",0.044908841552107,13,31,0.0649644937213185,"GO_Biological_Process_2026",1,0.774691583815205,"n.s."
"GO_Biological_Process_2026::Intracellular Signaling Cassette (GO:0141124)",0.0449182469465601,113,325,0.00359822820700479,"GO_Biological_Process_2026",1,0.347171619198915,"n.s."
"GO_Biological_Process_2026::Regulation of Neutrophil Activation (GO:1902563)",0.0451114566207617,6,9,0.0175024485203408,"GO_Biological_Process_2026",1,0.576078960421316,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein-Containing Complex Disassembly (GO:0043242)",0.0452303891474098,5,7,0.020912361402889,"GO_Biological_Process_2026",1,0.576078960421316,"n.s."
"GO_Biological_Process_2026::Host-mediated Activation of Viral Transcription (GO:0043923)",0.0452736369840701,8,16,0.0502100532258696,"GO_Biological_Process_2026",1,0.752430248701452,"n.s."
"GO_Biological_Process_2026::Cellular Response to Topologically Incorrect Protein (GO:0035967)",0.045660244262076,12,25,0.0255516079166286,"GO_Biological_Process_2026",1,0.598575233737501,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cellular Component Organization (GO:0051129)",0.0457874491752873,26,63,0.01503659344592,"GO_Biological_Process_2026",1,0.56118290290545,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Insulin Receptor Signaling Pathway (GO:0046627)",0.045836434884841,14,30,0.0216799158908299,"GO_Biological_Process_2026",1,0.576078960421316,"n.s."
"GO_Molecular_Function_2026::Oxidoreductase Activity, Acting on NAD(P)H, Heme Protein as Acceptor (GO:0016653)",0.0460499231308343,6,9,0.0175024485203408,"GO_Molecular_Function_2026",1,0.57110830326404,"n.s."
"GO_Biological_Process_2026::Regulation of Type I Interferon-Mediated Signaling Pathway (GO:0060338)",0.0465286372845667,17,35,0.00736845467508305,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Biological_Process_2026::Signal Complex Assembly (GO:0007172)",0.0465749112502187,5,6,0.00776183027658872,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Cellular_Component_2026::Cortical Cytoskeleton (GO:0030863)",0.0466809505771333,27,58,0.00183871678286706,"GO_Cellular_Component_2026",0.717343236824358,0.0454303848859235,"GC-driven"
"GO_Biological_Process_2026::Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:0008625)",0.0467943625538281,15,35,0.0407113639415411,"GO_Biological_Process_2026",1,0.709173802317223,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Chromosome Organization (GO:2001252)",0.0470285348624712,17,44,0.0802286129348181,"GO_Biological_Process_2026",1,0.80486103415521,"n.s."
"GO_Molecular_Function_2026::RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629)",0.0471769180735298,68,197,0.0238991930658834,"GO_Molecular_Function_2026",1,0.57110830326404,"n.s."
"GO_Biological_Process_2026::Myeloid Cell Development (GO:0061515)",0.047214734611882,11,21,0.0151847584163285,"GO_Biological_Process_2026",1,0.56118290290545,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Cycle (GO:0051726)",0.0474906725541916,101,293,0.00749832189665104,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Intracellular Protein Transport (GO:0090316)",0.0476836099418423,28,70,0.0189152425814839,"GO_Biological_Process_2026",1,0.576078960421316,"n.s."
"GO_Cellular_Component_2026::Endocytic Vesicle (GO:0030139)",0.0478228824549572,66,177,0.00393399619282594,"GO_Cellular_Component_2026",0.717343236824358,0.0726213655389902,"n.s."
"GO_Molecular_Function_2026::Histone Reader Activity (GO:0140566)",0.047927592153746,15,39,0.100006458106892,"GO_Molecular_Function_2026",1,0.924147023783778,"n.s."
"GO_Molecular_Function_2026::Hexokinase Activity (GO:0004396)",0.0481841305059694,4,5,0.0234877348341638,"GO_Molecular_Function_2026",1,0.57110830326404,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Nucleocytoplasmic Transport (GO:0046824)",0.048645467677193,20,45,0.012687350960204,"GO_Biological_Process_2026",1,0.512586240494229,"n.s."
"GO_Biological_Process_2026::Negative Regulation of p38MAPK Cascade (GO:1903753)",0.0487030118413983,3,6,0.217658181912564,"GO_Biological_Process_2026",1,0.946732892380057,"n.s."
"GO_Biological_Process_2026::Polarized Epithelial Cell Differentiation (GO:0030859)",0.0494081129266486,7,12,0.0260712568570015,"GO_Biological_Process_2026",1,0.598575233737501,"n.s."
"GO_Biological_Process_2026::Regulation of Vitamin D Receptor Signaling Pathway (GO:0070562)",0.0494154320283398,5,6,0.00776183027658872,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Biological_Process_2026::Regulation of PERK-mediated Unfolded Protein Response (GO:1903897)",0.0497628810240507,8,12,0.00582895331375039,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Biological_Process_2026::Negative Regulation of PERK-mediated Unfolded Protein Response (GO:1903898)",0.0498082659187269,7,10,0.00682295783266259,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
"GO_Cellular_Component_2026::Primary Lysosome (GO:0005766)",0.0506099630958563,6,10,0.0335216845518582,"GO_Cellular_Component_2026",0.734655666522435,0.340015545814757,"n.s."
"GO_Biological_Process_2026::Regulation of Endocytic Recycling (GO:2001135)",0.0510436427302452,8,14,0.0202855209982351,"GO_Biological_Process_2026",1,0.576078960421316,"n.s."
"GO_Biological_Process_2026::Transcription Pausing by RNA Polymerase II (GO:0160239)",0.0512029571518584,5,6,0.00776183027658872,"GO_Biological_Process_2026",1,0.397392327695349,"n.s."
