"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Tertiary Alcohol Metabolic Process (GO:1902644)",0.00247107439116516,6,9,0.00264786738064427,"GO_Biological_Process_2026",0.165477151414793,0.183072319131521,"n.s."
"GO_Biological_Process_2026::Lysosomal Lumen Acidification (GO:0007042)",0.00247686957213531,11,23,0.0019813683511469,"GO_Biological_Process_2026",0.165477151414793,0.14810556721056,"n.s."
"GO_Biological_Process_2026::Riboflavin Metabolic Process (GO:0006771)",0.00251047664416416,4,4,0.00143624425126931,"GO_Biological_Process_2026",0.165858823624445,0.115404166460099,"n.s."
"GO_Cellular_Component_2026::Eukaryotic 43S Preinitiation Complex (GO:0016282)",0.00269191183654466,4,5,0.00606371363902364,"GO_Cellular_Component_2026",0.0395313835469199,0.0773123488975514,"n.s."
"GO_Cellular_Component_2026::U2-type Catalytic Step 2 Spliceosome (GO:0071007)",0.00271293808655333,12,30,0.00758671644183964,"GO_Cellular_Component_2026",0.0395313835469199,0.0899819857055399,"n.s."
"GO_Molecular_Function_2026::5'-3' RNA Polymerase Activity (GO:0034062)",0.00274451875333637,13,31,0.00341050724567779,"GO_Molecular_Function_2026",0.259867315797517,0.295222033453984,"n.s."
"GO_Molecular_Function_2026::Thiolester Hydrolase Activity (GO:0016790)",0.00281444746351101,5,6,0.00140462711818854,"GO_Molecular_Function_2026",0.259867315797517,0.176855323517375,"n.s."
"GO_Cellular_Component_2026::BLOC-1 Complex (GO:0031083)",0.00286443248822004,8,15,0.00354487301281607,"GO_Cellular_Component_2026",0.040579460249784,0.0516538639010341,"n.s."
"GO_Biological_Process_2026::RRNA Metabolic Process (GO:0016072)",0.00287882352092439,28,85,0.00225608981952066,"GO_Biological_Process_2026",0.186981425406607,0.159698929367498,"n.s."
"GO_Biological_Process_2026::Protein Targeting to ER (GO:0045047)",0.00289308629959769,11,25,0.00445560266447547,"GO_Biological_Process_2026",0.186981425406607,0.267606196393648,"n.s."
"GO_Biological_Process_2026::Protein Metabolic Process (GO:0019538)",0.00295288233229944,107,426,0.0021965523369222,"GO_Biological_Process_2026",0.18861079792834,0.157357833678788,"n.s."
"GO_Biological_Process_2026::CD8-positive, Alpha-Beta T Cell Differentiation (GO:0043374)",0.00298173814417491,8,16,0.00588953756045288,"GO_Biological_Process_2026",0.18861079792834,0.310817597393401,"n.s."
"GO_Biological_Process_2026::Ribosomal Small Subunit Biogenesis (GO:0042274)",0.00339191567143148,21,63,0.00651465735181217,"GO_Biological_Process_2026",0.212053066247393,0.326886834489688,"n.s."
"GO_Biological_Process_2026::Porphyrin-containing Compound Biosynthetic Process (GO:0006779)",0.003432112678366,11,25,0.00445560266447547,"GO_Biological_Process_2026",0.212053066247393,0.267606196393648,"n.s."
"GO_Biological_Process_2026::Proteasomal Ubiquitin-Independent Protein Catabolic Process (GO:0010499)",0.00345932516414347,9,19,0.00551075687347974,"GO_Biological_Process_2026",0.212053066247393,0.310242905348712,"n.s."
"GO_Biological_Process_2026::Steroid Biosynthetic Process (GO:0006694)",0.0037975936334731,8,15,0.00354487301281607,"GO_Biological_Process_2026",0.229512786344494,0.22664317133553,"n.s."
"GO_Biological_Process_2026::DNA Deamination (GO:0045006)",0.00384256632702651,7,12,0.00331618656017475,"GO_Biological_Process_2026",0.229512786344494,0.219089392075545,"n.s."
"GO_Biological_Process_2026::Regulation of Natural Killer Cell Chemotaxis (GO:2000501)",0.0038599526798603,4,5,0.00606371363902364,"GO_Biological_Process_2026",0.229512786344494,0.310817597393401,"n.s."
"GO_Biological_Process_2026::Protein-containing Complex Assembly (GO:0065003)",0.00397507138520187,77,306,0.00806718497357715,"GO_Biological_Process_2026",0.23401756887535,0.386834531071691,"n.s."
"GO_Biological_Process_2026::Mitochondrial Electron Transport, Succinate to Ubiquinone (GO:0006121)",0.00401609769053559,4,5,0.00606371363902364,"GO_Biological_Process_2026",0.234114871254163,0.310817597393401,"n.s."
"GO_Biological_Process_2026::Alpha-beta T Cell Activation (GO:0046631)",0.00413271610724105,10,22,0.00500332113435207,"GO_Biological_Process_2026",0.238574077414129,0.294551955097598,"n.s."
"GO_Molecular_Function_2026::Small Protein Activating Enzyme Binding (GO:0044388)",0.00418030391214896,4,5,0.00606371363902364,"GO_Molecular_Function_2026",0.313521038203819,0.311046051483249,"n.s."
"GO_Molecular_Function_2026::U1 snRNA Binding (GO:0030619)",0.00424425441716449,5,7,0.00412388821080953,"GO_Molecular_Function_2026",0.313521038203819,0.311046051483249,"n.s."
"GO_Biological_Process_2026::Substantia Nigra Development (GO:0021762)",0.00428223235942952,14,36,0.00545603115565423,"GO_Biological_Process_2026",0.244828400088153,0.310242905348712,"n.s."
"GO_Molecular_Function_2026::Ubiquitin-like Protein Conjugating Enzyme Activity (GO:0061650)",0.00433827179426358,14,38,0.00943686184133814,"GO_Molecular_Function_2026",0.313521038203819,0.402650861311257,"n.s."
"GO_Biological_Process_2026::Enzyme-directed rRNA Pseudouridine Synthesis (GO:0000455)",0.00438946759517281,5,6,0.00140462711818854,"GO_Biological_Process_2026",0.248569279246643,0.115404166460099,"n.s."
"GO_Biological_Process_2026::Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990)",0.00451054935759299,29,95,0.00654213476358441,"GO_Biological_Process_2026",0.251520254427952,0.326886834489688,"n.s."
"GO_Biological_Process_2026::SRP-dependent Cotranslational Protein Targeting to Membrane (GO:0006614)",0.00452618015872703,7,14,0.00997567058996148,"GO_Biological_Process_2026",0.251520254427952,0.42368098091365,"n.s."
"GO_Molecular_Function_2026::Adenylate Cyclase Activator Activity (GO:0010856)",0.00452737961305154,4,5,0.00606371363902364,"GO_Molecular_Function_2026",0.313521038203819,0.311046051483249,"n.s."
"GO_Molecular_Function_2026::Cyclase Activator Activity (GO:0010853)",0.00452737961305154,4,5,0.00606371363902364,"GO_Molecular_Function_2026",0.313521038203819,0.311046051483249,"n.s."
"GO_Biological_Process_2026::DNA Repair (GO:0006281)",0.00458836862064558,78,318,0.0145354849000686,"GO_Biological_Process_2026",0.252615183503321,0.55222124656193,"n.s."
"GO_Biological_Process_2026::Modification-dependent Macromolecule Catabolic Process (GO:0043632)",0.00463154954650023,7,12,0.00331618656017475,"GO_Biological_Process_2026",0.2526531523256,0.219089392075545,"n.s."
"GO_Cellular_Component_2026::Azurophil Granule Lumen (GO:0035578)",0.00473868898302348,26,78,0.00264425564665458,"GO_Cellular_Component_2026",0.0649217797308879,0.0408657690846618,"GC-driven"
"GO_Molecular_Function_2026::U6 snRNA Binding (GO:0017070)",0.00483652978155019,7,13,0.0059841727804201,"GO_Molecular_Function_2026",0.314204702713793,0.311046051483249,"n.s."
"GO_Cellular_Component_2026::Azurophil Granule (GO:0042582)",0.00499081499680553,40,137,0.00387859853196699,"GO_Cellular_Component_2026",0.0649217797308879,0.054946812536199,"n.s."
"GO_Biological_Process_2026::Proton Transmembrane Transport (GO:1902600)",0.00501565203737894,16,42,0.00389635775382729,"GO_Biological_Process_2026",0.271118791038684,0.243870981097443,"n.s."
"GO_Cellular_Component_2026::Zymogen Granule (GO:0042588)",0.00509190429261866,3,3,0.00738121897654304,"GO_Cellular_Component_2026",0.0649217797308879,0.0896290875723083,"n.s."
"GO_Cellular_Component_2026::Zymogen Granule Membrane (GO:0042589)",0.00509190429261866,3,3,0.00738121897654304,"GO_Cellular_Component_2026",0.0649217797308879,0.0896290875723083,"n.s."
"GO_Biological_Process_2026::DNA-templated Transcription Initiation (GO:0006352)",0.00510692766372429,28,92,0.00779062294276715,"GO_Biological_Process_2026",0.271790053872885,0.376610113964988,"n.s."
"GO_Molecular_Function_2026::Actin Monomer Binding (GO:0003785)",0.00512002617655815,10,22,0.00500332113435207,"GO_Molecular_Function_2026",0.314204702713793,0.311046051483249,"n.s."
"GO_Biological_Process_2026::Pseudouridine Synthesis (GO:0001522)",0.0051401391842525,8,15,0.00354487301281607,"GO_Biological_Process_2026",0.271790053872885,0.22664317133553,"n.s."
"GO_Biological_Process_2026::Prostanoid Metabolic Process (GO:0006692)",0.00516519947656173,9,19,0.00551075687347974,"GO_Biological_Process_2026",0.271790053872885,0.310242905348712,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902255)",0.00527154741691727,4,5,0.00606371363902364,"GO_Biological_Process_2026",0.274952815271843,0.310817597393401,"n.s."
"GO_Biological_Process_2026::T-helper 1 Cell Differentiation (GO:0045063)",0.00537043141515781,10,24,0.0104046690965479,"GO_Biological_Process_2026",0.277674653865464,0.429626128111623,"n.s."
"GO_Molecular_Function_2026::Ribosomal Small Subunit Binding (GO:0043024)",0.00537258045538742,8,18,0.0138463835854207,"GO_Molecular_Function_2026",0.314204702713793,0.502549455369761,"n.s."
"GO_Biological_Process_2026::Post-translational Protein Targeting to Membrane, Translocation (GO:0031204)",0.00543996084326994,6,11,0.0101752925241112,"GO_Biological_Process_2026",0.278836560975928,0.426072460199754,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Viral Life Cycle (GO:1903901)",0.00548669317762927,4,5,0.00606371363902364,"GO_Biological_Process_2026",0.278836560975928,0.310817597393401,"n.s."
"GO_Molecular_Function_2026::RNA-DNA Hybrid Ribonuclease Activity (GO:0004523)",0.00552373432993033,4,5,0.00606371363902364,"GO_Molecular_Function_2026",0.314204702713793,0.311046051483249,"n.s."
"GO_Biological_Process_2026::Cytoplasmic Translation (GO:0002181)",0.00562622617183381,10,23,0.00732790019835602,"GO_Biological_Process_2026",0.281313092870409,0.35714503753627,"n.s."
"GO_Biological_Process_2026::TRNA Splicing, via Endonucleolytic Cleavage and Ligation (GO:0006388)",0.00563004676279493,7,14,0.00997567058996148,"GO_Biological_Process_2026",0.281313092870409,0.42368098091365,"n.s."
"GO_Cellular_Component_2026::Multimeric Ribonuclease P Complex (GO:0030681)",0.00578520727319093,6,10,0.00553073460594745,"GO_Cellular_Component_2026",0.0719623343738384,0.0742282802377157,"n.s."
"GO_Molecular_Function_2026::Ribonuclease P RNA Binding (GO:0033204)",0.00578520727319093,6,10,0.00553073460594745,"GO_Molecular_Function_2026",0.314204702713793,0.311046051483249,"n.s."
"GO_Molecular_Function_2026::Glutathione Transferase Activity (GO:0004364)",0.00589842763217229,9,19,0.00551075687347974,"GO_Molecular_Function_2026",0.314204702713793,0.311046051483249,"n.s."
"GO_Biological_Process_2026::Heme Metabolic Process (GO:0042168)",0.00590136793106552,13,33,0.00644136372223233,"GO_Biological_Process_2026",0.292412780984296,0.326886834489688,"n.s."
"GO_Biological_Process_2026::Regulation of mRNA Splicing, via Spliceosome (GO:0048024)",0.00611457273710563,30,106,0.0176431604293949,"GO_Biological_Process_2026",0.300473136320909,0.570142564745555,"n.s."
"GO_Cellular_Component_2026::Chromaffin Granule (GO:0042583)",0.00611535810720963,4,5,0.00606371363902364,"GO_Cellular_Component_2026",0.0742579198732598,0.0773123488975514,"n.s."
"GO_Biological_Process_2026::RRNA Transcription (GO:0009303)",0.0062839948261678,12,29,0.00551340299995704,"GO_Biological_Process_2026",0.306267485544211,0.310242905348712,"n.s."
"GO_Molecular_Function_2026::C3HC4-type RING Finger Domain Binding (GO:0055131)",0.00640664303103107,4,5,0.00606371363902364,"GO_Molecular_Function_2026",0.328637059184372,0.311046051483249,"n.s."
"GO_Biological_Process_2026::Transcription Elongation by RNA Polymerase I (GO:0006362)",0.00640980230279102,7,13,0.0059841727804201,"GO_Biological_Process_2026",0.30985922351541,0.310817597393401,"n.s."
"GO_Cellular_Component_2026::Vacuolar Lumen (GO:0005775)",0.00660219203431768,41,138,0.00246325068016916,"GO_Cellular_Component_2026",0.0775717853889337,0.039258057715196,"GC-driven"
"GO_Biological_Process_2026::Daunorubicin Metabolic Process (GO:0044597)",0.00668468683218843,5,8,0.00923482127947271,"GO_Biological_Process_2026",0.315453554795178,0.404308377021725,"n.s."
"GO_Biological_Process_2026::Doxorubicin Metabolic Process (GO:0044598)",0.00668468683218843,5,8,0.00923482127947271,"GO_Biological_Process_2026",0.315453554795178,0.404308377021725,"n.s."
"GO_Biological_Process_2026::Polyketide Metabolic Process (GO:0030638)",0.00668468683218843,5,8,0.00923482127947271,"GO_Biological_Process_2026",0.315453554795178,0.404308377021725,"n.s."
"GO_Cellular_Component_2026::Oligosaccharyltransferase Complex B (GO:0160227)",0.00669246775904526,5,8,0.00923482127947271,"GO_Cellular_Component_2026",0.0775717853889337,0.105915893185437,"n.s."
"GO_Molecular_Function_2026::ATP:ADP Antiporter Activity (GO:0005471)",0.00678054361521438,3,3,0.00738121897654304,"GO_Molecular_Function_2026",0.329573318018283,0.352516837328004,"n.s."
"GO_Biological_Process_2026::RNA Methylation (GO:0001510)",0.00680391513402298,17,52,0.0166204513768516,"GO_Biological_Process_2026",0.316485423930737,0.564715450781484,"n.s."
"GO_Biological_Process_2026::TRNA Processing (GO:0008033)",0.00681300609874442,17,51,0.0135930419275295,"GO_Biological_Process_2026",0.316485423930737,0.541648663150735,"n.s."
"GO_Molecular_Function_2026::CCR Chemokine Receptor Binding (GO:0048020)",0.00690081315706152,7,15,0.0156026184699637,"GO_Molecular_Function_2026",0.329573318018283,0.502549455369761,"n.s."
"GO_Biological_Process_2026::Nucleobase-containing Small Molecule Interconversion (GO:0015949)",0.0069711606722876,5,8,0.00923482127947271,"GO_Biological_Process_2026",0.320798592013173,0.404308377021725,"n.s."
"GO_Biological_Process_2026::Neg Reg Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)",0.00709010713761416,7,14,0.00997567058996148,"GO_Biological_Process_2026",0.320798592013173,0.42368098091365,"n.s."
"GO_Biological_Process_2026::Regulation of Vesicle Size (GO:0097494)",0.00711693154094788,8,16,0.00588953756045288,"GO_Biological_Process_2026",0.320798592013173,0.310817597393401,"n.s."
"GO_Biological_Process_2026::Negative Regulation of T Cell Differentiation (GO:0045581)",0.0071646817156502,10,23,0.00732790019835602,"GO_Biological_Process_2026",0.320798592013173,0.35714503753627,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)",0.00717561600029466,9,23,0.0231533686948684,"GO_Biological_Process_2026",0.320798592013173,0.690319741163735,"n.s."
"GO_Biological_Process_2026::T-helper 17 Type Immune Response (GO:0072538)",0.007394643034038,10,23,0.00732790019835602,"GO_Biological_Process_2026",0.328123488659627,0.35714503753627,"n.s."
"GO_Biological_Process_2026::Pigment Biosynthetic Process (GO:0046148)",0.00793074446115841,11,27,0.00890602443746131,"GO_Biological_Process_2026",0.349305233822577,0.404308377021725,"n.s."
"GO_Biological_Process_2026::Ribonucleoprotein Complex Biogenesis (GO:0022613)",0.00799939920096357,27,94,0.0194486150317846,"GO_Biological_Process_2026",0.349500217309729,0.621728306338663,"n.s."
"GO_Biological_Process_2026::Termination of RNA Polymerase III Transcription (GO:0006386)",0.00815593684005662,8,17,0.00924755117304988,"GO_Biological_Process_2026",0.349500217309729,0.404308377021725,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Communication by Electrical Coupling Involved in Cardiac Conduction (GO:1901844)",0.00816884031655205,4,6,0.0153818866806938,"GO_Biological_Process_2026",0.349500217309729,0.55222124656193,"n.s."
"GO_Biological_Process_2026::Neg Reg Mitochondrial Outer Membrane Permeabilization Involved in Apoptotic Signaling Pathway (GO:1901029)",0.0081702876229486,5,8,0.00923482127947271,"GO_Biological_Process_2026",0.349500217309729,0.404308377021725,"n.s."
"GO_Biological_Process_2026::Defense Response to Fungus (GO:0050832)",0.00833606120316219,10,24,0.0104046690965479,"GO_Biological_Process_2026",0.35377554058,0.429626128111623,"n.s."
"GO_Biological_Process_2026::Nuclear-transcribed mRNA Catabolic Process (GO:0000956)",0.00842776224830516,29,103,0.0207944447737481,"GO_Biological_Process_2026",0.35377554058,0.647349573951341,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Telomerase RNA Localization to Cajal Body (GO:1904874)",0.008448726330703,5,9,0.0174685136530083,"GO_Biological_Process_2026",0.35377554058,0.570142564745555,"n.s."
"GO_Biological_Process_2026::DNA Recombinase Assembly (GO:0000730)",0.00873597039296246,4,6,0.0153818866806938,"GO_Biological_Process_2026",0.363245314381502,0.55222124656193,"n.s."
"GO_Molecular_Function_2026::Serine-type Peptidase Activity (GO:0008236)",0.00881608469591814,32,99,0.00162345132748261,"GO_Molecular_Function_2026",0.39241412057278,0.187373340713617,"n.s."
"GO_Biological_Process_2026::RRNA Modification (GO:0000154)",0.00890720433105949,8,17,0.00924755117304988,"GO_Biological_Process_2026",0.367793312169998,0.404308377021725,"n.s."
"GO_Molecular_Function_2026::Pseudouridine Synthase Activity (GO:0009982)",0.00892587410011831,7,13,0.0059841727804201,"GO_Molecular_Function_2026",0.39241412057278,0.311046051483249,"n.s."
"GO_Biological_Process_2026::Response to Type II Interferon (GO:0034341)",0.00933293399361074,21,68,0.0164864373850311,"GO_Biological_Process_2026",0.382714658800065,0.563381360295372,"n.s."
"GO_Biological_Process_2026::Granzyme-mediated Apoptotic Signaling Pathway (GO:0008626)",0.00944673223194501,4,6,0.0153818866806938,"GO_Biological_Process_2026",0.384727875692774,0.55222124656193,"n.s."
"GO_Molecular_Function_2026::NEDD8 Transferase Activity (GO:0019788)",0.00948495224217976,4,6,0.0153818866806938,"GO_Molecular_Function_2026",0.39241412057278,0.502549455369761,"n.s."
"GO_Cellular_Component_2026::Vacuolar Proton-Transporting V-type ATPase Complex (GO:0016471)",0.00950937421076086,10,24,0.0104046690965479,"GO_Cellular_Component_2026",0.107772907721956,0.115356113896509,"n.s."
"GO_Molecular_Function_2026::Ribosome Binding (GO:0043022)",0.00953748157297232,26,91,0.0230161914483605,"GO_Molecular_Function_2026",0.39241412057278,0.634988332109535,"n.s."
"GO_Biological_Process_2026::RNA Catabolic Process (GO:0006401)",0.00960440108334254,28,97,0.0164318793632155,"GO_Biological_Process_2026",0.388488223411937,0.563381360295372,"n.s."
"GO_Molecular_Function_2026::Ribonuclease P Activity (GO:0004526)",0.0096332708299455,6,11,0.0101752925241112,"GO_Molecular_Function_2026",0.39241412057278,0.402650861311257,"n.s."
