"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Molecular_Function_2026::Thiolester Hydrolase Activity (GO:0016790)",0.00323316117567206,5,6,0.00227328482458675,"GO_Molecular_Function_2026",0.363624980624554,0.286020563384369,"n.s."
"GO_Biological_Process_2026::Natural Killer Cell Degranulation (GO:0043320)",0.00326676421364455,4,4,0.00214610718434303,"GO_Biological_Process_2026",0.20231014704658,0.152787904884616,"n.s."
"GO_Biological_Process_2026::Glucocorticoid Metabolic Process (GO:0008211)",0.00326745863332296,4,4,0.00214610718434303,"GO_Biological_Process_2026",0.20231014704658,0.152787904884616,"n.s."
"GO_Molecular_Function_2026::TRNA-specific Ribonuclease Activity (GO:0004549)",0.00334474818265768,9,16,0.00253693898818251,"GO_Molecular_Function_2026",0.363624980624554,0.292593629970383,"n.s."
"GO_Molecular_Function_2026::MHC Class II Protein Complex Binding (GO:0023026)",0.00338404351407091,12,25,0.00296412585396056,"GO_Molecular_Function_2026",0.363624980624554,0.304087702452061,"n.s."
"GO_Biological_Process_2026::Negative Regulation of DNA-templated DNA Replication (GO:2000104)",0.00338653708469308,8,14,0.00390247502499266,"GO_Biological_Process_2026",0.20549685025761,0.225206908238412,"n.s."
"GO_Biological_Process_2026::Nuclear Histone mRNA Catabolic Process (GO:0071045)",0.00339523479717756,7,12,0.00601553683141664,"GO_Biological_Process_2026",0.20549685025761,0.316580975838876,"n.s."
"GO_Molecular_Function_2026::Mitochondrial Ribosome Binding (GO:0097177)",0.00340916414646838,7,11,0.00307603167220293,"GO_Molecular_Function_2026",0.363624980624554,0.304087702452061,"n.s."
"GO_Molecular_Function_2026::Alcohol Dehydrogenase (NADP+) Activity (GO:0008106)",0.00341555256366994,13,27,0.001930300460807,"GO_Molecular_Function_2026",0.363624980624554,0.286020563384369,"n.s."
"GO_Biological_Process_2026::Ketone Biosynthetic Process (GO:0042181)",0.00342264269439828,5,6,0.00227328482458675,"GO_Biological_Process_2026",0.20549685025761,0.152787904884616,"n.s."
"GO_Cellular_Component_2026::RNA Polymerase II, Core Complex (GO:0005665)",0.00343347943865158,9,16,0.00253693898818251,"GO_Cellular_Component_2026",0.053062864051888,0.0412409068996565,"GC-driven"
"GO_Molecular_Function_2026::Intramolecular Oxidoreductase Activity, Interconverting Aldoses and Ketoses (GO:0016861)",0.00397891249669872,5,6,0.00227328482458675,"GO_Molecular_Function_2026",0.383733219108217,0.286020563384369,"n.s."
"GO_Cellular_Component_2026::Endoplasmic Reticulum Membrane (GO:0005789)",0.00417360061715799,197,782,0.00644791166034882,"GO_Cellular_Component_2026",0.0626040092573699,0.0949295384161093,"n.s."
"GO_Biological_Process_2026::Heme Biosynthetic Process (GO:0006783)",0.00425233671305703,11,22,0.0029486777008942,"GO_Biological_Process_2026",0.25275889422411,0.179783306897363,"n.s."
"GO_Biological_Process_2026::Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)",0.00437342093141019,8,14,0.00390247502499266,"GO_Biological_Process_2026",0.254858960944139,0.225206908238412,"n.s."
"GO_Biological_Process_2026::Respiratory Chain Complex III Assembly (GO:0017062)",0.00437342093141019,8,14,0.00390247502499266,"GO_Biological_Process_2026",0.254858960944139,0.225206908238412,"n.s."
"GO_Molecular_Function_2026::RAGE Receptor Binding (GO:0050786)",0.00461066048385217,6,9,0.00454014603459018,"GO_Molecular_Function_2026",0.383733219108217,0.3696213006984,"n.s."
"GO_Biological_Process_2026::DNA Repair (GO:0006281)",0.00466454734105048,85,317,0.0138255936556675,"GO_Biological_Process_2026",0.269185139759263,0.507842356215225,"n.s."
"GO_Cellular_Component_2026::Eukaryotic 43S Preinitiation Complex (GO:0016282)",0.00468198762034602,4,5,0.00888417181179363,"GO_Cellular_Component_2026",0.0682232481821849,0.116177631384994,"n.s."
"GO_Molecular_Function_2026::Aldose Reductase (NADPH) Activity (GO:0004032)",0.00483925522698081,6,9,0.00454014603459018,"GO_Molecular_Function_2026",0.383733219108217,0.3696213006984,"n.s."
"GO_Molecular_Function_2026::RNA Endonuclease Activity Producing 5'-Phosphomonoesters, Hydrolytic Mechanism (GO:0016891)",0.00496764907973398,13,29,0.00423313523889365,"GO_Molecular_Function_2026",0.383733219108217,0.3696213006984,"n.s."
"GO_Molecular_Function_2026::DNA-directed RNA Polymerase Activity (GO:0003899)",0.00501780527100032,13,30,0.00601844721900958,"GO_Molecular_Function_2026",0.383733219108217,0.430991641319462,"n.s."
"GO_Biological_Process_2026::Enzyme-directed rRNA Pseudouridine Synthesis (GO:0000455)",0.00504229329312545,5,6,0.00227328482458675,"GO_Biological_Process_2026",0.287032740674114,0.152787904884616,"n.s."
"GO_Biological_Process_2026::Response to Fibroblast Growth Factor (GO:0071774)",0.00507039666399428,9,16,0.00253693898818251,"GO_Biological_Process_2026",0.287032740674114,0.165709509294031,"n.s."
"GO_Biological_Process_2026::Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206)",0.00518062391179168,8,14,0.00390247502499266,"GO_Biological_Process_2026",0.290505929544243,0.225206908238412,"n.s."
"GO_Molecular_Function_2026::RRNA Binding (GO:0019843)",0.00526801384613882,13,30,0.00601844721900958,"GO_Molecular_Function_2026",0.383733219108217,0.430991641319462,"n.s."
"GO_Biological_Process_2026::T-helper 17 Type Immune Response (GO:0072538)",0.00537657248953952,11,23,0.00456334525484105,"GO_Biological_Process_2026",0.297007099696819,0.248848845823625,"n.s."
"GO_Biological_Process_2026::Actin Nucleation (GO:0045010)",0.00543110771752275,9,18,0.00708342954483354,"GO_Biological_Process_2026",0.297007099696819,0.350865876787421,"n.s."
"GO_Biological_Process_2026::Tertiary Alcohol Metabolic Process (GO:1902644)",0.00546638532454454,6,9,0.00454014603459018,"GO_Biological_Process_2026",0.297007099696819,0.248848845823625,"n.s."
"GO_Biological_Process_2026::Protein Insertion Into ER Membrane (GO:0045048)",0.00549643017608515,13,29,0.00423313523889365,"GO_Biological_Process_2026",0.297007099696819,0.241939960192153,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001244)",0.00579862061699466,15,35,0.00370347533621708,"GO_Biological_Process_2026",0.310513522048795,0.222358155540145,"n.s."
"GO_Biological_Process_2026::Response to UV (GO:0009411)",0.00594367776311004,29,87,0.00715161162913462,"GO_Biological_Process_2026",0.315439469856483,0.351315533252696,"n.s."
"GO_Biological_Process_2026::RRNA Processing (GO:0006364)",0.00629606830359003,36,116,0.0105474652896739,"GO_Biological_Process_2026",0.330432653460652,0.435382914884231,"n.s."
"GO_Biological_Process_2026::Regulation of Natural Killer Cell Chemotaxis (GO:2000501)",0.00633736919490484,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.330432653460652,0.391166794439269,"n.s."
"GO_Biological_Process_2026::Reg of Mitochondrial Outer Membrane Permeabilization Involved in Apoptotic Signaling Pathway (GO:1901028)",0.00650367956625463,9,17,0.00436802754699038,"GO_Biological_Process_2026",0.334755176161058,0.247271959422008,"n.s."
"GO_Biological_Process_2026::Pseudouridine Synthesis (GO:0001522)",0.00653290720637326,8,15,0.00679582233770135,"GO_Biological_Process_2026",0.334755176161058,0.339970785926784,"n.s."
"GO_Biological_Process_2026::Establishment of Protein Localization to Endoplasmic Reticulum (GO:0072599)",0.00668239243126302,8,16,0.0110547056872202,"GO_Biological_Process_2026",0.338234244537005,0.438061137365578,"n.s."
"GO_Biological_Process_2026::Protein Targeting to ER (GO:0045047)",0.00671460983434835,11,25,0.00982511396001765,"GO_Biological_Process_2026",0.338234244537005,0.414187782825141,"n.s."
"GO_Molecular_Function_2026::U1 snRNA Binding (GO:0030619)",0.00690392966142146,5,7,0.00653961305470282,"GO_Molecular_Function_2026",0.477751932570365,0.430991641319462,"n.s."
"GO_Biological_Process_2026::Regulation of Regulatory T Cell Differentiation (GO:0045589)",0.00750390077594477,15,36,0.00510362842983418,"GO_Biological_Process_2026",0.374816690858956,0.273297003485895,"n.s."
"GO_Biological_Process_2026::Positive Regulation by Symbiont of Entry Into Host (GO:0075294)",0.00769704119060008,6,9,0.00454014603459018,"GO_Biological_Process_2026",0.378109196999396,0.248848845823625,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Viral Entry Into Host Cell (GO:0046598)",0.00769704119060008,6,9,0.00454014603459018,"GO_Biological_Process_2026",0.378109196999396,0.248848845823625,"n.s."
"GO_Cellular_Component_2026::Zymogen Granule (GO:0042588)",0.00785938370475109,3,3,0.00997522370301807,"GO_Cellular_Component_2026",0.108332045660083,0.121127716393791,"n.s."
"GO_Cellular_Component_2026::Zymogen Granule Membrane (GO:0042589)",0.00785938370475109,3,3,0.00997522370301807,"GO_Cellular_Component_2026",0.108332045660083,0.121127716393791,"n.s."
"GO_Molecular_Function_2026::Adenylate Cyclase Activator Activity (GO:0010856)",0.0080277463244677,4,5,0.00888417181179363,"GO_Molecular_Function_2026",0.505018223321059,0.472317743758626,"n.s."
"GO_Molecular_Function_2026::Cyclase Activator Activity (GO:0010853)",0.0080277463244677,4,5,0.00888417181179363,"GO_Molecular_Function_2026",0.505018223321059,0.472317743758626,"n.s."
"GO_Biological_Process_2026::RNA Catabolic Process (GO:0006401)",0.0080286154840008,31,97,0.0108256367232967,"GO_Biological_Process_2026",0.391164675712301,0.437738671314802,"n.s."
"GO_Biological_Process_2026::Regulation of IRE1-mediated Unfolded Protein Response (GO:1903894)",0.00816737991468392,8,15,0.00679582233770135,"GO_Biological_Process_2026",0.394690294413668,0.339970785926784,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Programmed Cell Death (GO:0043069)",0.00847090792656876,92,343,0.010694129470575,"GO_Biological_Process_2026",0.403266584867432,0.435382914884231,"n.s."
"GO_Biological_Process_2026::Glutathione Metabolic Process (GO:0006749)",0.00854167657978072,13,30,0.00601844721900958,"GO_Biological_Process_2026",0.403266584867432,0.316580975838876,"n.s."
"GO_Cellular_Component_2026::Azurophil Granule (GO:0042582)",0.00857695635077366,42,136,0.0067009085940783,"GO_Cellular_Component_2026",0.115111782602489,0.0949295384161093,"n.s."
"GO_Biological_Process_2026::Steroid Biosynthetic Process (GO:0006694)",0.00858630066776324,8,15,0.00679582233770135,"GO_Biological_Process_2026",0.403266584867432,0.339970785926784,"n.s."
"GO_Biological_Process_2026::ATP Synthesis Coupled Electron Transport (GO:0042773)",0.00862617771317475,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.403266584867432,0.391166794439269,"n.s."
"GO_Biological_Process_2026::T-helper 17 Cell Differentiation (GO:0072539)",0.00871496026886289,11,25,0.00982511396001765,"GO_Biological_Process_2026",0.403266584867432,0.414187782825141,"n.s."
"GO_Biological_Process_2026::Porphyrin-containing Compound Biosynthetic Process (GO:0006779)",0.00875191612515119,11,24,0.00680627919335251,"GO_Biological_Process_2026",0.403266584867432,0.339970785926784,"n.s."
"GO_Biological_Process_2026::Translation (GO:0006412)",0.00904892414684286,28,85,0.0096823383419259,"GO_Biological_Process_2026",0.412084887308811,0.414187782825141,"n.s."
"GO_Biological_Process_2026::Telomere Maintenance via Telomere Lengthening (GO:0010833)",0.00908195158772784,11,25,0.00982511396001765,"GO_Biological_Process_2026",0.412084887308811,0.414187782825141,"n.s."
"GO_Molecular_Function_2026::Endopeptidase Regulator Activity (GO:0061135)",0.00926756151612822,16,40,0.00623273512356557,"GO_Molecular_Function_2026",0.537476837025938,0.430991641319462,"n.s."
"GO_Biological_Process_2026::Alpha-beta T Cell Differentiation (GO:0046632)",0.00929101292598096,9,19,0.0109206414741879,"GO_Biological_Process_2026",0.418377127515385,0.438061137365578,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization to Endoplasmic Reticulum (GO:1905550)",0.009436345263163,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.420160330231948,0.391166794439269,"n.s."
"GO_Biological_Process_2026::Mitochondrial Electron Transport, Succinate to Ubiquinone (GO:0006121)",0.00954367859790232,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.420160330231948,0.391166794439269,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Viral Life Cycle (GO:1903901)",0.0095640142598616,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.420160330231948,0.391166794439269,"n.s."
"GO_Biological_Process_2026::Pyrimidine Deoxyribonucleotide Catabolic Process (GO:0009223)",0.00961335883437835,8,15,0.00679582233770135,"GO_Biological_Process_2026",0.420160330231948,0.339970785926784,"n.s."
"GO_Molecular_Function_2026::Pseudouridine Synthase Activity (GO:0009982)",0.00964098725145371,7,13,0.0106306556807359,"GO_Molecular_Function_2026",0.537476837025938,0.472317743758626,"n.s."
"GO_Molecular_Function_2026::5'-3' RNA Polymerase Activity (GO:0034062)",0.00970875789425467,13,32,0.0113477393834819,"GO_Molecular_Function_2026",0.537476837025938,0.475917312325422,"n.s."
"GO_Biological_Process_2026::Protein Neddylation (GO:0045116)",0.00982961164025704,9,20,0.0161239146014146,"GO_Biological_Process_2026",0.426475997005021,0.560471043221102,"n.s."
"GO_Biological_Process_2026::Regulation of Phospholipid Biosynthetic Process (GO:0071071)",0.0100228039721247,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.431706860944271,0.391166794439269,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Dendritic Cell Differentiation (GO:2001200)",0.0102426571830097,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.434133586951745,0.391166794439269,"n.s."
"GO_Cellular_Component_2026::Preribosome, Large Subunit Precursor (GO:0030687)",0.0102732391151295,8,16,0.0110547056872202,"GO_Cellular_Component_2026",0.131533754082926,0.128134088647325,"n.s."
"GO_Cellular_Component_2026::TIM22 Mitochondrial Import Inner Membrane Insertion Complex (GO:0042721)",0.0103163728692491,4,5,0.00888417181179363,"GO_Cellular_Component_2026",0.131533754082926,0.116177631384994,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Trophoblast Cell Migration (GO:1901164)",0.0103173051468324,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.434133586951745,0.391166794439269,"n.s."
"GO_Biological_Process_2026::Alpha-beta T Cell Activation Involved in Immune Response (GO:0002287)",0.0103966081474249,12,29,0.0125415784510196,"GO_Biological_Process_2026",0.434133586951745,0.484072352680914,"n.s."
"GO_Biological_Process_2026::T Cell Differentiation Involved in Immune Response (GO:0002292)",0.0103966081474249,12,29,0.0125415784510196,"GO_Biological_Process_2026",0.434133586951745,0.484072352680914,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902255)",0.0104443309108512,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.434133586951745,0.391166794439269,"n.s."
"GO_Molecular_Function_2026::CCR Chemokine Receptor Binding (GO:0048020)",0.0105047714580141,7,14,0.017358836336479,"GO_Molecular_Function_2026",0.545577266197411,0.52227455412363,"n.s."
"GO_Biological_Process_2026::Olefinic Compound Biosynthetic Process (GO:0120255)",0.0105698829564863,3,3,0.00997522370301807,"GO_Biological_Process_2026",0.436301279814961,0.417554434441827,"n.s."
"GO_Molecular_Function_2026::U6 snRNA Binding (GO:0017070)",0.0106434871295738,7,13,0.0106306556807359,"GO_Molecular_Function_2026",0.545577266197411,0.472317743758626,"n.s."
"GO_Biological_Process_2026::Transcription Elongation by RNA Polymerase I (GO:0006362)",0.0110724630168955,7,13,0.0106306556807359,"GO_Biological_Process_2026",0.453894621878804,0.435382914884231,"n.s."
"GO_Biological_Process_2026::Chaperone-mediated Protein Complex Assembly (GO:0051131)",0.0111670485356503,8,17,0.0169984195896466,"GO_Biological_Process_2026",0.454074276654008,0.560765886869736,"n.s."
"GO_Biological_Process_2026::Cytidine to Uridine Editing (GO:0016554)",0.0112296296548013,6,10,0.00928934167909745,"GO_Biological_Process_2026",0.454074276654008,0.40303537912814,"n.s."
"GO_Cellular_Component_2026::Multimeric Ribonuclease P Complex (GO:0030681)",0.0113324252768567,6,10,0.00928934167909745,"GO_Cellular_Component_2026",0.139666787563484,0.118439106408492,"n.s."
"GO_Molecular_Function_2026::Ribonuclease P RNA Binding (GO:0033204)",0.0113324252768567,6,10,0.00928934167909745,"GO_Molecular_Function_2026",0.553756126833216,0.472317743758626,"n.s."
"GO_Biological_Process_2026::Ribosome Assembly (GO:0042255)",0.011335869243201,12,29,0.0125415784510196,"GO_Biological_Process_2026",0.455273018794505,0.484072352680914,"n.s."
"GO_Biological_Process_2026::Nucleobase-containing Small Molecule Interconversion (GO:0015949)",0.0114690421909823,5,8,0.0143535524636874,"GO_Biological_Process_2026",0.457171235208893,0.507842356215225,"n.s."
"GO_Cellular_Component_2026::T Cell Receptor Complex (GO:0042101)",0.0115019707405222,7,13,0.0106306556807359,"GO_Cellular_Component_2026",0.139666787563484,0.126084520864542,"n.s."
"GO_Biological_Process_2026::Positive Thymic T Cell Selection (GO:0045059)",0.0115369591657695,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.457171235208893,0.391166794439269,"n.s."
"GO_Biological_Process_2026::[4Fe-4S] Cluster Assembly (GO:0044572)",0.0117358004187816,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.461970845624091,0.391166794439269,"n.s."
"GO_Molecular_Function_2026::ATP:ADP Antiporter Activity (GO:0005471)",0.0118539268091034,3,3,0.00997522370301807,"GO_Molecular_Function_2026",0.553756126833216,0.472317743758626,"n.s."
"GO_Molecular_Function_2026::Ribosomal Small Subunit Binding (GO:0043024)",0.0120033842521651,8,18,0.0249304116254971,"GO_Molecular_Function_2026",0.553756126833216,0.594891201546344,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Sphingolipid Biosynthetic Process (GO:0090155)",0.0122111997654656,4,5,0.00888417181179363,"GO_Biological_Process_2026",0.477522180302156,0.391166794439269,"n.s."
"GO_Molecular_Function_2026::Glutathione Transferase Activity (GO:0004364)",0.0127203241123073,9,19,0.0109206414741879,"GO_Molecular_Function_2026",0.559783823238996,0.472317743758626,"n.s."
"GO_Molecular_Function_2026::Sulfurtransferase Activity (GO:0016783)",0.0129429785719999,6,10,0.00928934167909745,"GO_Molecular_Function_2026",0.559783823238996,0.472317743758626,"n.s."
