"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)",0.0236378986279991,181,796,0.182911489079279,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::MRNA Transcription by RNA Polymerase II (GO:0042789)",0.0236388684698214,13,36,0.0306780586714807,"GO_Biological_Process_2026",1,0.813781767380923,"n.s."
"GO_Biological_Process_2026::Negative Regulation of ERAD Pathway (GO:1904293)",0.0236658127906279,5,7,0.00636302124042868,"GO_Biological_Process_2026",1,0.426855578823991,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Type I Interferon Production (GO:0032480)",0.0238067475195682,14,42,0.0496881532125433,"GO_Biological_Process_2026",1,0.987775700091755,"n.s."
"GO_Biological_Process_2026::Mitochondrial Calcium Ion Homeostasis (GO:0051560)",0.0240518689361169,8,19,0.033976508986286,"GO_Biological_Process_2026",1,0.849143048081133,"n.s."
"GO_Biological_Process_2026::Double-strand Break Repair via Homologous Recombination (GO:0000724)",0.0240848117241487,42,117,0.000214992017943056,"GO_Biological_Process_2026",1,0.0425612531521271,"GC-driven"
"GO_Molecular_Function_2026::Nuclear Vitamin D Receptor Binding (GO:0042809)",0.0250583716892602,7,14,0.0168029310659519,"GO_Molecular_Function_2026",1,0.785602255762453,"n.s."
"GO_Biological_Process_2026::Membrane Fission (GO:0090148)",0.0250741701751146,16,42,0.0100688502645402,"GO_Biological_Process_2026",1,0.511101724112002,"n.s."
"GO_Cellular_Component_2026::Proton-transporting V-type ATPase, V1 Domain (GO:0033180)",0.0250809869620005,6,10,0.00900890478030094,"GO_Cellular_Component_2026",0.376214804430007,0.14296081977929,"n.s."
"GO_Cellular_Component_2026::Vacuolar Proton-Transporting V-type ATPase, V1 Domain (GO:0000221)",0.0250809869620005,6,10,0.00900890478030094,"GO_Cellular_Component_2026",0.376214804430007,0.14296081977929,"n.s."
"GO_Biological_Process_2026::Intraciliary Transport (GO:0042073)",0.0253292225146998,21,50,0.000811314960420497,"GO_Biological_Process_2026",1,0.117246684044107,"n.s."
"GO_Molecular_Function_2026::Ubiquitin-like Protein Conjugating Enzyme Activity (GO:0061650)",0.0255813042650066,15,37,0.00651453892432441,"GO_Molecular_Function_2026",1,0.554494231110565,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Tyrosine Phosphorylation of STAT Protein (GO:0042532)",0.0267173997861773,5,6,0.00220906175889203,"GO_Biological_Process_2026",1,0.234278889036781,"n.s."
"GO_Biological_Process_2026::Plasma Membrane Bounded Cell Projection Organization (GO:0120036)",0.0269001396560164,36,125,0.0307402990516504,"GO_Biological_Process_2026",1,0.813781767380923,"n.s."
"GO_Biological_Process_2026::Mitochondrial Translation (GO:0032543)",0.0272353713461757,30,101,0.0308302572252412,"GO_Biological_Process_2026",1,0.813781767380923,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Dendritic Cell Differentiation (GO:2001200)",0.0276110181349178,3,5,0.0692334548496716,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Biological_Process_2026::Activation of Protein Kinase B Activity (GO:0032148)",0.0276213559259566,3,5,0.0692334548496716,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Molecular_Function_2026::Ion Channel Inhibitor Activity (GO:0008200)",0.0276375434760218,14,37,0.0166130252083319,"GO_Molecular_Function_2026",1,0.785602255762453,"n.s."
"GO_Biological_Process_2026::Negative Regulation of cAMP/PKA Signal Transduction (GO:0141162)",0.0284900280455596,11,25,0.0093825463603638,"GO_Biological_Process_2026",1,0.497526275305363,"n.s."
"GO_Biological_Process_2026::Neurotransmitter-gated Ion Channel Clustering (GO:0072578)",0.0285746314631341,4,7,0.041998601934314,"GO_Biological_Process_2026",1,0.900795141760634,"n.s."
"GO_Biological_Process_2026::Granulocyte Chemotaxis (GO:0071621)",0.028662302345553,16,42,0.0100688502645402,"GO_Biological_Process_2026",1,0.511101724112002,"n.s."
"GO_Biological_Process_2026::Establishment of Protein Localization to Peroxisome (GO:0072663)",0.0289742888530838,8,17,0.0164029237589684,"GO_Biological_Process_2026",1,0.601160286751133,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrial Fission (GO:0090140)",0.0291248294020499,11,26,0.0131725347440999,"GO_Biological_Process_2026",1,0.57523296945007,"n.s."
"GO_Biological_Process_2026::Regulation of Type I Interferon Production (GO:0032479)",0.0292934115541305,21,70,0.0574805884778586,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Adipose Tissue Development (GO:1904179)",0.0296720290205754,6,10,0.00900890478030094,"GO_Biological_Process_2026",1,0.482016986398264,"n.s."
"GO_Biological_Process_2026::Response to Type II Interferon (GO:0034341)",0.0298069529058259,22,68,0.0234524836740716,"GO_Biological_Process_2026",1,0.736953971112759,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Stress-Activated Protein Kinase Signaling Cascade (GO:0070304)",0.0301721822261121,8,16,0.0106534467787928,"GO_Biological_Process_2026",1,0.518613282125004,"n.s."
"GO_Biological_Process_2026::TOR Signaling (GO:0031929)",0.0304172881525625,12,36,0.0663272203328648,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Biological_Process_2026::Positive Regulation of DNA Repair (GO:0045739)",0.0305797382181055,25,75,0.0110848803595798,"GO_Biological_Process_2026",1,0.535228491508491,"n.s."
"GO_Biological_Process_2026::Mitochondrial Calcium Ion Transmembrane Transport (GO:0006851)",0.0306696282553675,7,14,0.0168029310659519,"GO_Biological_Process_2026",1,0.601160286751133,"n.s."
"GO_Molecular_Function_2026::Neurotrophin TRK Receptor Binding (GO:0005167)",0.0307819708433314,4,6,0.0216354129663795,"GO_Molecular_Function_2026",1,0.785602255762453,"n.s."
"GO_Molecular_Function_2026::Neurotrophin TRKA Receptor Binding (GO:0005168)",0.0307819708433314,4,6,0.0216354129663795,"GO_Molecular_Function_2026",1,0.785602255762453,"n.s."
"GO_Biological_Process_2026::Protein Ubiquitination (GO:0016567)",0.0311823717472701,95,345,0.00368922123020654,"GO_Biological_Process_2026",1,0.313004069802809,"n.s."
"GO_Biological_Process_2026::ERBB2 Signaling Pathway (GO:0038128)",0.0312767159140757,6,11,0.0162606110998519,"GO_Biological_Process_2026",1,0.601160286751133,"n.s."
"GO_Biological_Process_2026::Regulation of Synaptic Vesicle Exocytosis (GO:2000300)",0.0314799292716517,10,19,0.00268995499534725,"GO_Biological_Process_2026",1,0.270773605379108,"n.s."
"GO_Molecular_Function_2026::GTPase Regulator Activity (GO:0030695)",0.0315950224458951,99,430,0.218572176853856,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Pattern Recognition Receptor Signaling Pathway (GO:0062207)",0.0316123162981889,7,12,0.00580770860587423,"GO_Biological_Process_2026",1,0.415566041087796,"n.s."
"GO_Cellular_Component_2026::Germ Cell Nucleus (GO:0043073)",0.0317464118905443,8,15,0.00654047106802209,"GO_Cellular_Component_2026",0.449740835116044,0.115022077403147,"n.s."
"GO_Cellular_Component_2026::Male Germ Cell Nucleus (GO:0001673)",0.0317464118905443,8,15,0.00654047106802209,"GO_Cellular_Component_2026",0.449740835116044,0.115022077403147,"n.s."
"GO_Biological_Process_2026::Kidney Morphogenesis (GO:0060993)",0.0318342854628726,4,5,0.00868451216138787,"GO_Biological_Process_2026",1,0.482016986398264,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Myoblast Differentiation (GO:0045663)",0.0320116879511214,11,32,0.0629733225370881,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Biological_Process_2026::Regulation of Cell-Matrix Adhesion (GO:0001952)",0.0321582683713074,18,57,0.0476465453760749,"GO_Biological_Process_2026",1,0.959066999791364,"n.s."
"GO_Biological_Process_2026::Protein Insertion Into Mitochondrial Membrane (GO:0051204)",0.0323761949777711,10,26,0.0358356915664116,"GO_Biological_Process_2026",1,0.883104449016259,"n.s."
"GO_Molecular_Function_2026::Nuclear Thyroid Hormone Receptor Binding (GO:0046966)",0.0326730925800086,11,27,0.0180156250793908,"GO_Molecular_Function_2026",1,0.785602255762453,"n.s."
"GO_Biological_Process_2026::Nuclear Receptor-Mediated Signaling Pathway (GO:0141193)",0.0330050335831961,9,27,0.104146322956027,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Response to Food (GO:0032096)",0.033360773181873,2,4,0.202705799885643,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::7-Methylguanosine Cap Hypermethylation (GO:0036261)",0.0336298958180697,6,10,0.00900890478030094,"GO_Biological_Process_2026",1,0.482016986398264,"n.s."
"GO_Biological_Process_2026::RNA Capping (GO:0036260)",0.0336298958180697,6,10,0.00900890478030094,"GO_Biological_Process_2026",1,0.482016986398264,"n.s."
"GO_Molecular_Function_2026::Telomerase RNA Binding (GO:0070034)",0.0341199995188438,9,21,0.0220897534064425,"GO_Molecular_Function_2026",1,0.785602255762453,"n.s."
"GO_Biological_Process_2026::TRNA Aminoacylation for Protein Translation (GO:0006418)",0.0341782483582139,14,39,0.0267833510527672,"GO_Biological_Process_2026",1,0.761082879915716,"n.s."
"GO_Biological_Process_2026::Negative Regulation of RNA Splicing (GO:0033119)",0.0343084739474767,13,33,0.0143808313225365,"GO_Biological_Process_2026",1,0.584508377279498,"n.s."
"GO_Biological_Process_2026::Telomerase Holoenzyme Complex Assembly (GO:1905323)",0.034437205065223,4,5,0.00868451216138787,"GO_Biological_Process_2026",1,0.482016986398264,"n.s."
"GO_Biological_Process_2026::Regulation of Microtubule-Based Movement (GO:0060632)",0.0344513019598963,6,14,0.0588014134175442,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Biological_Process_2026::Response to Copper Ion (GO:0046688)",0.0345447394975365,5,12,0.0925931511609154,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Aminoacyl-tRNA Ligase Activity (GO:0004812)",0.0346321136142345,13,38,0.047163095071762,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Nucleus (GO:0005634)",0.0346434601397783,1029,4414,8.49256764639971e-05,"GO_Cellular_Component_2026",0.477517964088836,0.00360934124971988,"GC-driven"
"GO_Biological_Process_2026::Neuron Projection Development (GO:0031175)",0.0346833913051911,45,168,0.0556547228827893,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Molecular_Function_2026::MAP Kinase Kinase Kinase Activity (GO:0004709)",0.0347557962176069,8,21,0.0611768751247577,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Daunorubicin Metabolic Process (GO:0044597)",0.0347756074282075,4,7,0.041998601934314,"GO_Biological_Process_2026",1,0.900795141760634,"n.s."
"GO_Biological_Process_2026::Doxorubicin Metabolic Process (GO:0044598)",0.0347756074282075,4,7,0.041998601934314,"GO_Biological_Process_2026",1,0.900795141760634,"n.s."
"GO_Biological_Process_2026::Polyketide Metabolic Process (GO:0030638)",0.0347756074282075,4,7,0.041998601934314,"GO_Biological_Process_2026",1,0.900795141760634,"n.s."
"GO_Molecular_Function_2026::Regulatory RNA Binding (GO:0061980)",0.0348823474340165,15,39,0.0113570427283511,"GO_Molecular_Function_2026",1,0.716009921101047,"n.s."
"GO_Biological_Process_2026::Vascular Associated Smooth Muscle Contraction (GO:0014829)",0.0349717302730792,3,3,0.00979747907477075,"GO_Biological_Process_2026",1,0.510414282675995,"n.s."
"GO_Biological_Process_2026::Transcription Preinitiation Complex Assembly (GO:0070897)",0.0350895096287347,18,51,0.0156684645682112,"GO_Biological_Process_2026",1,0.601160286751133,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Communication by Electrical Coupling (GO:0010649)",0.0352621014870369,7,11,0.00296581618067516,"GO_Biological_Process_2026",1,0.270984343031228,"n.s."
"GO_Molecular_Function_2026::RRNA Binding (GO:0019843)",0.0356401661410822,15,46,0.0517420274134942,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Nuclear Speck (GO:0016607)",0.0356899287326632,82,297,0.0061632623282769,"GO_Cellular_Component_2026",0.478996411938375,0.115022077403147,"n.s."
"GO_Biological_Process_2026::Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844)",0.0363622083729702,17,49,0.0220799462942503,"GO_Biological_Process_2026",1,0.705328201510009,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Metabolic Process (GO:0009893)",0.0364308808794445,12,39,0.111496204068077,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Copper Ion (GO:0071280)",0.0366233213658118,4,9,0.105251359794966,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Respiratory Burst Involved in Inflammatory Response (GO:0060264)",0.0371317865429418,2,4,0.202705799885643,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Neutrophil Migration (GO:1990266)",0.037310020237011,15,38,0.00867129371861098,"GO_Biological_Process_2026",1,0.482016986398264,"n.s."
"GO_Biological_Process_2026::Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)",0.0374070475099211,18,55,0.0340286319992102,"GO_Biological_Process_2026",1,0.849143048081133,"n.s."
"GO_Biological_Process_2026::Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035357)",0.0374464333629157,4,8,0.0700136003129681,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Biological_Process_2026::Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)",0.0375053089343956,6,14,0.0588014134175442,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Biological_Process_2026::Respiratory Chain Complex III Assembly (GO:0017062)",0.0375053089343956,6,14,0.0588014134175442,"GO_Biological_Process_2026",1,0.992260376447756,"n.s."
"GO_Biological_Process_2026::Cellular Response to Type I Interferon (GO:0071357)",0.0377081378942923,20,64,0.0424457243214824,"GO_Biological_Process_2026",1,0.900795141760634,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Localization to Cell Surface (GO:2000009)",0.0378740449015948,5,10,0.0429238971406397,"GO_Biological_Process_2026",1,0.900795141760634,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cellular Senescence (GO:2000773)",0.0383288322771137,7,16,0.0375496899527441,"GO_Biological_Process_2026",1,0.900795141760634,"n.s."
"GO_Biological_Process_2026::Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981)",0.0384861587641985,12,34,0.0440813193016511,"GO_Biological_Process_2026",1,0.915380962701069,"n.s."
"GO_Biological_Process_2026::NADH Dehydrogenase Complex Assembly (GO:0010257)",0.0384861587641985,12,34,0.0440813193016511,"GO_Biological_Process_2026",1,0.915380962701069,"n.s."
"GO_Biological_Process_2026::Positive Regulation of snRNA Transcription by RNA Polymerase II (GO:1905382)",0.0386546019427342,5,7,0.00636302124042868,"GO_Biological_Process_2026",1,0.426855578823991,"n.s."
"GO_Biological_Process_2026::Pos Reg Adenylate Cyclase-Activating G Protein-Coupled Rec Signaling Pathway (GO:0106071)",0.0387011745503734,3,6,0.116831496732964,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Growth Hormone Receptor Signaling Pathway (GO:0060398)",0.0387111760340041,4,6,0.0216354129663795,"GO_Biological_Process_2026",1,0.705328201510009,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046426)",0.0388210195224124,9,22,0.0304454207372306,"GO_Biological_Process_2026",1,0.813781767380923,"n.s."
"GO_Molecular_Function_2026::Small Ribosomal Subunit rRNA Binding (GO:0070181)",0.0393135800065248,4,7,0.041998601934314,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Cell Communication by Electrical Coupling Involved in Cardiac Conduction (GO:1901844)",0.039568061930554,5,7,0.00636302124042868,"GO_Biological_Process_2026",1,0.426855578823991,"n.s."
"GO_Biological_Process_2026::Positive Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043517)",0.0397632769903114,7,14,0.0168029310659519,"GO_Biological_Process_2026",1,0.601160286751133,"n.s."
"GO_Biological_Process_2026::Regulation of Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0106070)",0.0400024626703491,5,13,0.124962580737556,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::ATPase Binding (GO:0051117)",0.0404034710335523,22,65,0.0137193462839004,"GO_Molecular_Function_2026",1,0.785602255762453,"n.s."
"GO_Molecular_Function_2026::Histone Acetyltransferase Binding (GO:0035035)",0.0404444835871891,7,17,0.0523524262883871,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Cytoplasmic Vesicle Lumen (GO:0060205)",0.0404618604389226,28,109,0.163680643351957,"GO_Cellular_Component_2026",0.529116636508987,0.787568264234775,"n.s."
"GO_Molecular_Function_2026::Disaccharide Binding (GO:0048030)",0.0405559434475238,2,4,0.202705799885643,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Modification by Small Protein Conjugation (GO:0032446)",0.0406364201926713,82,292,0.00381712582416172,"GO_Biological_Process_2026",1,0.314859864856895,"n.s."
"GO_Biological_Process_2026::Presynaptic Membrane Assembly (GO:0097105)",0.0408446147872305,5,8,0.0139836035556599,"GO_Biological_Process_2026",1,0.584508377279498,"n.s."
"GO_Biological_Process_2026::Presynaptic Membrane Organization (GO:0097090)",0.0408446147872305,5,8,0.0139836035556599,"GO_Biological_Process_2026",1,0.584508377279498,"n.s."
"GO_Biological_Process_2026::Cellular Response to Ionizing Radiation (GO:0071479)",0.0412404276168115,20,50,0.0021852266152337,"GO_Biological_Process_2026",1,0.234278889036781,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Telomere Maintenance (GO:0032206)",0.0413843664456796,15,40,0.0146521780729747,"GO_Biological_Process_2026",1,0.587968145779707,"n.s."
